"ID";"Leeftijd";"Geboorteland";"RegioS";"Perioden";"MannenEnVrouwen_1"
"315755";"10000";"G008594";"GM0363";"2007JJ00";"    3473"
"315756";"10000";"G008594";"GM0363";"2008JJ00";"    3488"
"315757";"10000";"G008594";"GM0363";"2009JJ00";"    3452"
"315758";"10000";"G008594";"GM0363";"2010JJ00";"    3626"
"315759";"10000";"G008594";"GM0363";"2011JJ00";"    3647"
"315760";"10000";"G008594";"GM0363";"2012JJ00";"    3622"
"315761";"10000";"G008594";"GM0363";"2013JJ00";"    3598"
"315762";"10000";"G008594";"GM0363";"2014JJ00";"    3652"
"315763";"10000";"G008594";"GM0363";"2015JJ00";"    3666"
"315764";"10000";"G008594";"GM0363";"2016JJ00";"    3710"
"315765";"10000";"G008594";"GM0363";"2017JJ00";"    3803"
"315766";"10000";"G008594";"GM0363";"2018JJ00";"    3943"
"315767";"10000";"G008594";"GM0363";"2019JJ00";"    4061"
"334200";"10000";"G008599";"GM0363";"1996JJ00";"    1052"
"334201";"10000";"G008599";"GM0363";"1997JJ00";"    1070"
"334202";"10000";"G008599";"GM0363";"1998JJ00";"    1116"
"334203";"10000";"G008599";"GM0363";"1999JJ00";"    1155"
"334204";"10000";"G008599";"GM0363";"2000JJ00";"    1177"
"334205";"10000";"G008599";"GM0363";"2001JJ00";"    1239"
"334206";"10000";"G008599";"GM0363";"2002JJ00";"    1261"
"334207";"10000";"G008599";"GM0363";"2003JJ00";"    1286"
"334208";"10000";"G008599";"GM0363";"2004JJ00";"    1274"
"334209";"10000";"G008599";"GM0363";"2005JJ00";"    1236"
"334210";"10000";"G008599";"GM0363";"2006JJ00";"    1205"
"334211";"10000";"G008599";"GM0363";"2007JJ00";"    1179"
"334212";"10000";"G008599";"GM0363";"2008JJ00";"    1151"
"334213";"10000";"G008599";"GM0363";"2009JJ00";"    1136"
"334214";"10000";"G008599";"GM0363";"2010JJ00";"    1165"
"334215";"10000";"G008599";"GM0363";"2011JJ00";"    1168"
"334216";"10000";"G008599";"GM0363";"2012JJ00";"    1191"
"334217";"10000";"G008599";"GM0363";"2013JJ00";"    1195"
"334218";"10000";"G008599";"GM0363";"2014JJ00";"    1192"
"334219";"10000";"G008599";"GM0363";"2015JJ00";"    1218"
"334220";"10000";"G008599";"GM0363";"2016JJ00";"    1262"
"334221";"10000";"G008599";"GM0363";"2017JJ00";"    1561"
"334222";"10000";"G008599";"GM0363";"2018JJ00";"    1632"
"334223";"10000";"G008599";"GM0363";"2019JJ00";"    1776"
"352656";"10000";"G008603";"GM0363";"1996JJ00";"     997"
"352657";"10000";"G008603";"GM0363";"1997JJ00";"    1002"
"352658";"10000";"G008603";"GM0363";"1998JJ00";"    1048"
"352659";"10000";"G008603";"GM0363";"1999JJ00";"    1054"
"352660";"10000";"G008603";"GM0363";"2000JJ00";"    1063"
"352661";"10000";"G008603";"GM0363";"2001JJ00";"    1082"
"352662";"10000";"G008603";"GM0363";"2002JJ00";"    1131"
"352663";"10000";"G008603";"GM0363";"2003JJ00";"    1171"
"352664";"10000";"G008603";"GM0363";"2004JJ00";"    1235"
"352665";"10000";"G008603";"GM0363";"2005JJ00";"    1253"
"352666";"10000";"G008603";"GM0363";"2006JJ00";"    1274"
"352667";"10000";"G008603";"GM0363";"2007JJ00";"    1286"
"352668";"10000";"G008603";"GM0363";"2008JJ00";"    1288"
"352669";"10000";"G008603";"GM0363";"2009JJ00";"    1371"
"352670";"10000";"G008603";"GM0363";"2010JJ00";"    1443"
"352671";"10000";"G008603";"GM0363";"2011JJ00";"    1486"
"352672";"10000";"G008603";"GM0363";"2012JJ00";"    1505"
"352673";"10000";"G008603";"GM0363";"2013JJ00";"    1533"
"352674";"10000";"G008603";"GM0363";"2014JJ00";"    1581"
"352675";"10000";"G008603";"GM0363";"2015JJ00";"    1667"
"352676";"10000";"G008603";"GM0363";"2016JJ00";"    1704"
"352677";"10000";"G008603";"GM0363";"2017JJ00";"    1750"
"352678";"10000";"G008603";"GM0363";"2018JJ00";"    1824"
"352679";"10000";"G008603";"GM0363";"2019JJ00";"    1887"
"371112";"10000";"G008605";"GM0363";"1996JJ00";"    2029"
"371113";"10000";"G008605";"GM0363";"1997JJ00";"    1982"
"371114";"10000";"G008605";"GM0363";"1998JJ00";"    2090"
"371115";"10000";"G008605";"GM0363";"1999JJ00";"    2256"
"371116";"10000";"G008605";"GM0363";"2000JJ00";"    2355"
"371117";"10000";"G008605";"GM0363";"2001JJ00";"    2528"
"371118";"10000";"G008605";"GM0363";"2002JJ00";"    2603"
"371119";"10000";"G008605";"GM0363";"2003JJ00";"    2653"
"371120";"10000";"G008605";"GM0363";"2004JJ00";"    2697"
"371121";"10000";"G008605";"GM0363";"2005JJ00";"    2797"
"371122";"10000";"G008605";"GM0363";"2006JJ00";"    2876"
"371123";"10000";"G008605";"GM0363";"2007JJ00";"    2847"
"371124";"10000";"G008605";"GM0363";"2008JJ00";"    3042"
"371125";"10000";"G008605";"GM0363";"2009JJ00";"    3294"
"371126";"10000";"G008605";"GM0363";"2010JJ00";"    3436"
"371127";"10000";"G008605";"GM0363";"2011JJ00";"    3630"
"371128";"10000";"G008605";"GM0363";"2012JJ00";"    3761"
"371129";"10000";"G008605";"GM0363";"2013JJ00";"    3942"
"371130";"10000";"G008605";"GM0363";"2014JJ00";"    4127"
"371131";"10000";"G008605";"GM0363";"2015JJ00";"    4506"
"371132";"10000";"G008605";"GM0363";"2016JJ00";"    5012"
"371133";"10000";"G008605";"GM0363";"2017JJ00";"    5635"
"371134";"10000";"G008605";"GM0363";"2018JJ00";"    6114"
"371135";"10000";"G008605";"GM0363";"2019JJ00";"    6573"
"389568";"10000";"G008612";"GM0363";"1996JJ00";"    5255"
"389569";"10000";"G008612";"GM0363";"1997JJ00";"    5295"
"389570";"10000";"G008612";"GM0363";"1998JJ00";"    5506"
"389571";"10000";"G008612";"GM0363";"1999JJ00";"    5770"
"389572";"10000";"G008612";"GM0363";"2000JJ00";"    5953"
"389573";"10000";"G008612";"GM0363";"2001JJ00";"    6157"
"389574";"10000";"G008612";"GM0363";"2002JJ00";"    6297"
"389575";"10000";"G008612";"GM0363";"2003JJ00";"    6425"
"389576";"10000";"G008612";"GM0363";"2004JJ00";"    6532"
"389577";"10000";"G008612";"GM0363";"2005JJ00";"    6555"
"389578";"10000";"G008612";"GM0363";"2006JJ00";"    6688"
"389579";"10000";"G008612";"GM0363";"2007JJ00";"    6578"
"389580";"10000";"G008612";"GM0363";"2008JJ00";"    6438"
"389581";"10000";"G008612";"GM0363";"2009JJ00";"    6578"
"389582";"10000";"G008612";"GM0363";"2010JJ00";"    7201"
"389583";"10000";"G008612";"GM0363";"2011JJ00";"    7392"
"389584";"10000";"G008612";"GM0363";"2012JJ00";"    7527"
"389585";"10000";"G008612";"GM0363";"2013JJ00";"    7559"
"389586";"10000";"G008612";"GM0363";"2014JJ00";"    7618"
"389587";"10000";"G008612";"GM0363";"2015JJ00";"    7640"
"389588";"10000";"G008612";"GM0363";"2016JJ00";"    7676"
"389589";"10000";"G008612";"GM0363";"2017JJ00";"    7676"
"389590";"10000";"G008612";"GM0363";"2018JJ00";"    7709"
"389591";"10000";"G008612";"GM0363";"2019JJ00";"    7879"
"408024";"10000";"G008615";"GM0363";"1996JJ00";"     497"
"408025";"10000";"G008615";"GM0363";"1997JJ00";"     458"
"408026";"10000";"G008615";"GM0363";"1998JJ00";"     465"
"408027";"10000";"G008615";"GM0363";"1999JJ00";"     504"
"408028";"10000";"G008615";"GM0363";"2000JJ00";"     518"
"408029";"10000";"G008615";"GM0363";"2001JJ00";"     534"
"408030";"10000";"G008615";"GM0363";"2002JJ00";"     559"
"408031";"10000";"G008615";"GM0363";"2003JJ00";"     572"
"408032";"10000";"G008615";"GM0363";"2004JJ00";"     583"
"408033";"10000";"G008615";"GM0363";"2005JJ00";"     610"
"408034";"10000";"G008615";"GM0363";"2006JJ00";"     636"
"408035";"10000";"G008615";"GM0363";"2007JJ00";"     650"
"408036";"10000";"G008615";"GM0363";"2008JJ00";"     705"
"408037";"10000";"G008615";"GM0363";"2009JJ00";"     770"
"408038";"10000";"G008615";"GM0363";"2010JJ00";"     810"
"408039";"10000";"G008615";"GM0363";"2011JJ00";"     948"
"408040";"10000";"G008615";"GM0363";"2012JJ00";"    1153"
"408041";"10000";"G008615";"GM0363";"2013JJ00";"    1365"
"408042";"10000";"G008615";"GM0363";"2014JJ00";"    1476"
"408043";"10000";"G008615";"GM0363";"2015JJ00";"    1652"
"408044";"10000";"G008615";"GM0363";"2016JJ00";"    1865"
"408045";"10000";"G008615";"GM0363";"2017JJ00";"    2103"
"408046";"10000";"G008615";"GM0363";"2018JJ00";"    2411"
"408047";"10000";"G008615";"GM0363";"2019JJ00";"    2612"
"426480";"10000";"G008627";"GM0363";"1996JJ00";"     521"
"426481";"10000";"G008627";"GM0363";"1997JJ00";"     492"
"426482";"10000";"G008627";"GM0363";"1998JJ00";"     494"
"426483";"10000";"G008627";"GM0363";"1999JJ00";"     504"
"426484";"10000";"G008627";"GM0363";"2000JJ00";"     486"
"426485";"10000";"G008627";"GM0363";"2001JJ00";"     495"
"426486";"10000";"G008627";"GM0363";"2002JJ00";"     499"
"426487";"10000";"G008627";"GM0363";"2003JJ00";"     499"
"426488";"10000";"G008627";"GM0363";"2004JJ00";"     498"
"426489";"10000";"G008627";"GM0363";"2005JJ00";"     525"
"426490";"10000";"G008627";"GM0363";"2006JJ00";"     553"
"426491";"10000";"G008627";"GM0363";"2007JJ00";"     552"
"426492";"10000";"G008627";"GM0363";"2008JJ00";"     592"
"426493";"10000";"G008627";"GM0363";"2009JJ00";"     663"
"426494";"10000";"G008627";"GM0363";"2010JJ00";"     854"
"426495";"10000";"G008627";"GM0363";"2011JJ00";"     977"
"426496";"10000";"G008627";"GM0363";"2012JJ00";"    1035"
"426497";"10000";"G008627";"GM0363";"2013JJ00";"    1099"
"426498";"10000";"G008627";"GM0363";"2014JJ00";"    1196"
"426499";"10000";"G008627";"GM0363";"2015JJ00";"    1258"
"426500";"10000";"G008627";"GM0363";"2016JJ00";"    1365"
"426501";"10000";"G008627";"GM0363";"2017JJ00";"    1414"
"426502";"10000";"G008627";"GM0363";"2018JJ00";"    1509"
"426503";"10000";"G008627";"GM0363";"2019JJ00";"    1598"
"444936";"10000";"G008628";"GM0363";"1996JJ00";"    1476"
"444937";"10000";"G008628";"GM0363";"1997JJ00";"    1442"
"444938";"10000";"G008628";"GM0363";"1998JJ00";"    1420"
"444939";"10000";"G008628";"GM0363";"1999JJ00";"    1434"
"444940";"10000";"G008628";"GM0363";"2000JJ00";"    1440"
"444941";"10000";"G008628";"GM0363";"2001JJ00";"    1414"
"444942";"10000";"G008628";"GM0363";"2002JJ00";"    1390"
"444943";"10000";"G008628";"GM0363";"2003JJ00";"    1373"
"444944";"10000";"G008628";"GM0363";"2004JJ00";"    1377"
"444945";"10000";"G008628";"GM0363";"2005JJ00";"    1389"
"444946";"10000";"G008628";"GM0363";"2006JJ00";"    1374"
"444947";"10000";"G008628";"GM0363";"2007JJ00";"    1336"
"444948";"10000";"G008628";"GM0363";"2008JJ00";"    1344"
"444949";"10000";"G008628";"GM0363";"2009JJ00";"    1354"
"444950";"10000";"G008628";"GM0363";"2010JJ00";"    1337"
"444951";"10000";"G008628";"GM0363";"2011JJ00";"    1334"
"444952";"10000";"G008628";"GM0363";"2012JJ00";"    1327"
"444953";"10000";"G008628";"GM0363";"2013JJ00";"    1297"
"444954";"10000";"G008628";"GM0363";"2014JJ00";"    1284"
"444955";"10000";"G008628";"GM0363";"2015JJ00";"    1287"
"444956";"10000";"G008628";"GM0363";"2016JJ00";"    1310"
"444957";"10000";"G008628";"GM0363";"2017JJ00";"    1314"
"444958";"10000";"G008628";"GM0363";"2018JJ00";"    1312"
"444959";"10000";"G008628";"GM0363";"2019JJ00";"    1305"
"463392";"10000";"G008631";"GM0363";"1996JJ00";"    1916"
"463393";"10000";"G008631";"GM0363";"1997JJ00";"    1913"
"463394";"10000";"G008631";"GM0363";"1998JJ00";"    2018"
"463395";"10000";"G008631";"GM0363";"1999JJ00";"    2160"
"463396";"10000";"G008631";"GM0363";"2000JJ00";"    2210"
"463397";"10000";"G008631";"GM0363";"2001JJ00";"    2264"
"463398";"10000";"G008631";"GM0363";"2002JJ00";"    2251"
"463399";"10000";"G008631";"GM0363";"2003JJ00";"    2277"
"463400";"10000";"G008631";"GM0363";"2004JJ00";"    2264"
"463401";"10000";"G008631";"GM0363";"2005JJ00";"    2316"
"463402";"10000";"G008631";"GM0363";"2006JJ00";"    2431"
"463403";"10000";"G008631";"GM0363";"2007JJ00";"    2718"
"463404";"10000";"G008631";"GM0363";"2008JJ00";"    2881"
"463405";"10000";"G008631";"GM0363";"2009JJ00";"    3121"
"463406";"10000";"G008631";"GM0363";"2010JJ00";"    3276"
"463407";"10000";"G008631";"GM0363";"2011JJ00";"    3376"
"463408";"10000";"G008631";"GM0363";"2012JJ00";"    3507"
"463409";"10000";"G008631";"GM0363";"2013JJ00";"    3626"
"463410";"10000";"G008631";"GM0363";"2014JJ00";"    3729"
"463411";"10000";"G008631";"GM0363";"2015JJ00";"    4043"
"463412";"10000";"G008631";"GM0363";"2016JJ00";"    4469"
"463413";"10000";"G008631";"GM0363";"2017JJ00";"    4951"
"463414";"10000";"G008631";"GM0363";"2018JJ00";"    5632"
"463415";"10000";"G008631";"GM0363";"2019JJ00";"    6474"
"481848";"10000";"G008632";"GM0363";"1996JJ00";"   11621"
"481849";"10000";"G008632";"GM0363";"1997JJ00";"   11274"
"481850";"10000";"G008632";"GM0363";"1998JJ00";"   11049"
"481851";"10000";"G008632";"GM0363";"1999JJ00";"   10890"
"481852";"10000";"G008632";"GM0363";"2000JJ00";"   10703"
"481853";"10000";"G008632";"GM0363";"2001JJ00";"   10476"
"481854";"10000";"G008632";"GM0363";"2002JJ00";"   10331"
"481855";"10000";"G008632";"GM0363";"2003JJ00";"   10098"
"481856";"10000";"G008632";"GM0363";"2004JJ00";"    9975"
"481857";"10000";"G008632";"GM0363";"2005JJ00";"    9791"
"481858";"10000";"G008632";"GM0363";"2006JJ00";"    9570"
"481859";"10000";"G008632";"GM0363";"2007JJ00";"    9329"
"481860";"10000";"G008632";"GM0363";"2008JJ00";"    9118"
"481861";"10000";"G008632";"GM0363";"2009JJ00";"    8951"
"481862";"10000";"G008632";"GM0363";"2010JJ00";"    8731"
"481863";"10000";"G008632";"GM0363";"2011JJ00";"    8555"
"481864";"10000";"G008632";"GM0363";"2012JJ00";"    8372"
"481865";"10000";"G008632";"GM0363";"2013JJ00";"    8181"
"481866";"10000";"G008632";"GM0363";"2014JJ00";"    8031"
"481867";"10000";"G008632";"GM0363";"2015JJ00";"    7835"
"481868";"10000";"G008632";"GM0363";"2016JJ00";"    7652"
"481869";"10000";"G008632";"GM0363";"2017JJ00";"    7493"
"481870";"10000";"G008632";"GM0363";"2018JJ00";"    7324"
"481871";"10000";"G008632";"GM0363";"2019JJ00";"    7154"
"500304";"10000";"G008633";"GM0363";"1996JJ00";"     882"
"500305";"10000";"G008633";"GM0363";"1997JJ00";"    1135"
"500306";"10000";"G008633";"GM0363";"1998JJ00";"    1465"
"500307";"10000";"G008633";"GM0363";"1999JJ00";"    1714"
"500308";"10000";"G008633";"GM0363";"2000JJ00";"    1798"
"500309";"10000";"G008633";"GM0363";"2001JJ00";"    1961"
"500310";"10000";"G008633";"GM0363";"2002JJ00";"    2048"
"500311";"10000";"G008633";"GM0363";"2003JJ00";"    2053"
"500312";"10000";"G008633";"GM0363";"2004JJ00";"    2036"
"500313";"10000";"G008633";"GM0363";"2005JJ00";"    1988"
"500314";"10000";"G008633";"GM0363";"2006JJ00";"    1876"
"500315";"10000";"G008633";"GM0363";"2007JJ00";"    1862"
"500316";"10000";"G008633";"GM0363";"2008JJ00";"    1826"
"500317";"10000";"G008633";"GM0363";"2009JJ00";"    1911"
"500318";"10000";"G008633";"GM0363";"2010JJ00";"    1952"
"500319";"10000";"G008633";"GM0363";"2011JJ00";"    1951"
"500320";"10000";"G008633";"GM0363";"2012JJ00";"    1990"
"500321";"10000";"G008633";"GM0363";"2013JJ00";"    1951"
"500322";"10000";"G008633";"GM0363";"2014JJ00";"    1929"
"500323";"10000";"G008633";"GM0363";"2015JJ00";"    1922"
"500324";"10000";"G008633";"GM0363";"2016JJ00";"    1951"
"500325";"10000";"G008633";"GM0363";"2017JJ00";"    2017"
"500326";"10000";"G008633";"GM0363";"2018JJ00";"    2113"
"500327";"10000";"G008633";"GM0363";"2019JJ00";"    2136"
"518760";"10000";"G008634";"GM0363";"1996JJ00";"    1396"
"518761";"10000";"G008634";"GM0363";"1997JJ00";"    1522"
"518762";"10000";"G008634";"GM0363";"1998JJ00";"    1598"
"518763";"10000";"G008634";"GM0363";"1999JJ00";"    1667"
"518764";"10000";"G008634";"GM0363";"2000JJ00";"    1716"
"518765";"10000";"G008634";"GM0363";"2001JJ00";"    1859"
"518766";"10000";"G008634";"GM0363";"2002JJ00";"    1925"
"518767";"10000";"G008634";"GM0363";"2003JJ00";"    1926"
"518768";"10000";"G008634";"GM0363";"2004JJ00";"    1919"
"518769";"10000";"G008634";"GM0363";"2005JJ00";"    1948"
"518770";"10000";"G008634";"GM0363";"2006JJ00";"    1915"
"518771";"10000";"G008634";"GM0363";"2007JJ00";"    1938"
"518772";"10000";"G008634";"GM0363";"2008JJ00";"    1964"
"518773";"10000";"G008634";"GM0363";"2009JJ00";"    1999"
"518774";"10000";"G008634";"GM0363";"2010JJ00";"    2058"
"518775";"10000";"G008634";"GM0363";"2011JJ00";"    2135"
"518776";"10000";"G008634";"GM0363";"2012JJ00";"    2201"
"518777";"10000";"G008634";"GM0363";"2013JJ00";"    2291"
"518778";"10000";"G008634";"GM0363";"2014JJ00";"    2386"
"518779";"10000";"G008634";"GM0363";"2015JJ00";"    2490"
"518780";"10000";"G008634";"GM0363";"2016JJ00";"    2571"
"518781";"10000";"G008634";"GM0363";"2017JJ00";"    2737"
"518782";"10000";"G008634";"GM0363";"2018JJ00";"    2859"
"518783";"10000";"G008634";"GM0363";"2019JJ00";"    3021"
"537216";"10000";"G008636";"GM0363";"1996JJ00";"    2100"
"537217";"10000";"G008636";"GM0363";"1997JJ00";"    2002"
"537218";"10000";"G008636";"GM0363";"1998JJ00";"    2072"
"537219";"10000";"G008636";"GM0363";"1999JJ00";"    2189"
"537220";"10000";"G008636";"GM0363";"2000JJ00";"    2271"
"537221";"10000";"G008636";"GM0363";"2001JJ00";"    2391"
"537222";"10000";"G008636";"GM0363";"2002JJ00";"    2443"
"537223";"10000";"G008636";"GM0363";"2003JJ00";"    2489"
"537224";"10000";"G008636";"GM0363";"2004JJ00";"    2544"
"537225";"10000";"G008636";"GM0363";"2005JJ00";"    2648"
"537226";"10000";"G008636";"GM0363";"2006JJ00";"    2696"
"537227";"10000";"G008636";"GM0363";"2007JJ00";"    2730"
"537228";"10000";"G008636";"GM0363";"2008JJ00";"    2871"
"537229";"10000";"G008636";"GM0363";"2009JJ00";"    3150"
"537230";"10000";"G008636";"GM0363";"2010JJ00";"    3374"
"537231";"10000";"G008636";"GM0363";"2011JJ00";"    3587"
"537232";"10000";"G008636";"GM0363";"2012JJ00";"    3842"
"537233";"10000";"G008636";"GM0363";"2013JJ00";"    4162"
"537234";"10000";"G008636";"GM0363";"2014JJ00";"    4583"
"537235";"10000";"G008636";"GM0363";"2015JJ00";"    5224"
"537236";"10000";"G008636";"GM0363";"2016JJ00";"    5836"
"537237";"10000";"G008636";"GM0363";"2017JJ00";"    6642"
"537238";"10000";"G008636";"GM0363";"2018JJ00";"    7503"
"537239";"10000";"G008636";"GM0363";"2019JJ00";"    8303"
"555672";"10000";"G008639";"GM0363";"1996JJ00";"    1327"
"555673";"10000";"G008639";"GM0363";"1997JJ00";"    1206"
"555674";"10000";"G008639";"GM0363";"1998JJ00";"    1200"
"555675";"10000";"G008639";"GM0363";"1999JJ00";"    1185"
"555676";"10000";"G008639";"GM0363";"2000JJ00";"    1187"
"555677";"10000";"G008639";"GM0363";"2001JJ00";"    1274"
"555678";"10000";"G008639";"GM0363";"2002JJ00";"    1250"
"555679";"10000";"G008639";"GM0363";"2003JJ00";"    1276"
"555680";"10000";"G008639";"GM0363";"2004JJ00";"    1380"
"555681";"10000";"G008639";"GM0363";"2005JJ00";"    1454"
"555682";"10000";"G008639";"GM0363";"2006JJ00";"    1455"
"555683";"10000";"G008639";"GM0363";"2007JJ00";"    1387"
"555684";"10000";"G008639";"GM0363";"2008JJ00";"    1347"
"555685";"10000";"G008639";"GM0363";"2009JJ00";"    1321"
"555686";"10000";"G008639";"GM0363";"2010JJ00";"    1240"
"555687";"10000";"G008639";"GM0363";"2011JJ00";"    1215"
"555688";"10000";"G008639";"GM0363";"2012JJ00";"    1206"
"555689";"10000";"G008639";"GM0363";"2013JJ00";"    1258"
"555690";"10000";"G008639";"GM0363";"2014JJ00";"    1301"
"555691";"10000";"G008639";"GM0363";"2015JJ00";"    1232"
"555692";"10000";"G008639";"GM0363";"2016JJ00";"    1263"
"555693";"10000";"G008639";"GM0363";"2017JJ00";"    1362"
"555694";"10000";"G008639";"GM0363";"2018JJ00";"    1453"
"555695";"10000";"G008639";"GM0363";"2019JJ00";"    1543"
"574128";"10000";"G007069";"GM0363";"1996JJ00";"    3555"
"574129";"10000";"G007069";"GM0363";"1997JJ00";"    3660"
"574130";"10000";"G007069";"GM0363";"1998JJ00";"    3705"
"574131";"10000";"G007069";"GM0363";"1999JJ00";"    3776"
"574132";"10000";"G007069";"GM0363";"2000JJ00";"    3793"
"574133";"10000";"G007069";"GM0363";"2001JJ00";"    3852"
"574134";"10000";"G007069";"GM0363";"2002JJ00";"    3839"
"574135";"10000";"G007069";"GM0363";"2003JJ00";"    3873"
"574136";"10000";"G007069";"GM0363";"2004JJ00";"    3884"
"574137";"10000";"G007069";"GM0363";"2005JJ00";"    3880"
"574138";"10000";"G007069";"GM0363";"2006JJ00";"    3777"
"574139";"10000";"G007069";"GM0363";"2007JJ00";"    3778"
"574140";"10000";"G007069";"GM0363";"2008JJ00";"    3772"
"574141";"10000";"G007069";"GM0363";"2009JJ00";"    3826"
"574142";"10000";"G007069";"GM0363";"2010JJ00";"    3834"
"574143";"10000";"G007069";"GM0363";"2011JJ00";"    3876"
"574144";"10000";"G007069";"GM0363";"2012JJ00";"    3869"
"574145";"10000";"G007069";"GM0363";"2013JJ00";"    3939"
"574146";"10000";"G007069";"GM0363";"2014JJ00";"    4034"
"574147";"10000";"G007069";"GM0363";"2015JJ00";"    4164"
"574148";"10000";"G007069";"GM0363";"2016JJ00";"    4270"
